Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
5,25,4.69041575982343,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((((A4:3,A6:2):1,(A2:1,A3:2):0):4,A1:2):0,A5:3,A7:2);",null
5,99,4.69041575982343,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A2:1,A6:3):0,A4:3):0,A3:2):3,A5:3):1,A1:2,A7:2);",null
5,103,4.69041575982343,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A2:1,A4:3):0,A3:2):0,A6:3):3,A5:3):1,A1:2,A7:2);",null
5,104,4.69041575982343,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((((A2:1,A3:2,A4:3):0,A6:3):3,A5:3):1,A1:2,A7:2);",null
5,123,4.69041575982343,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A4:3,A6:2):1,A2:1):0,A3:2):4,A1:2):0,A5:3,A7:2);",null
7,0,4.69041575982343,7,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","(((((A2:1,A6:3):0,A3:2):0,A4:3):2.9999999999,A5:3):1.0000000001,A1:2,A7:2);",null
7,1,4.69041575982343,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","(((((A2:1,A3:2):0,A6:3):0,A4:3):3,A5:3):1,A1:2,A7:2);",null
7,2,4.69041575982343,7,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","(((((A3:2,A6:3):0,A2:1):0,A4:3):2.9999999999,A5:3):1.0000000001,A1:2,A7:2);",null
7,3,4.69041575982343,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0.0000000001,A1:0.9999999999,A7:2);","(((((A2:1,A3:2):0,A4:3):0,A6:3):2.9999999999,A5:3):1.0000000001,A1:2,A7:2);",null
7,25,4.69041575982343,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((((A4:3,A6:2.0000000001):0.9999999999,(A2:1,A3:2):0):4,A1:2):0,A5:3,A7:2);",null
7,99,4.69041575982343,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","(((((A2:1,A6:3):0,A4:3):0,A3:2):3.0000000001,A5:3):0.9999999999,A1:2,A7:2);",null
7,100,4.69041575982343,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0.0000000001,A1:0.9999999999,A7:2);","((((A2:1,A6:3):0,A3:2,A4:3):3.0000000001,A5:3):0.9999999999,A1:2,A7:2);",null
7,101,4.69041575982343,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","(((((A2:1,A4:3):0,A6:3):0,A3:2):2.9999999999,A5:3):1.0000000001,A1:2,A7:2);",null
7,103,4.69041575982343,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0.0000000001,A1:0.9999999999,A7:2);","(((((A2:1,A4:3):0,A3:2):0,A6:3):2.9999999999,A5:3):1.0000000001,A1:2,A7:2);",null
7,104,4.69041575982343,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((((A2:1,A3:2,A4:3):0,A6:3):3.0000000001,A5:3):0.9999999999,A1:2,A7:2);",null
7,105,4.69041575982343,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((((A3:2,A6:3):0,(A2:1,A4:3):0):3,A5:3):1,A1:2,A7:2);",null
7,123,4.69041575982343,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","(((((A4:3,A6:2):1,A2:1):0,A3:2):4,A1:2):0,A5:3,A7:2);",null
8,3,4.69041575982343,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","(((((A2:1,A3:2):0,A4:3):0,A6:3):3,A5:3):1,A1:2,A7:2);",null
8,25,4.69041575982343,3,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):1.25,A5:1.75,A7:0.75);","((((A4:3,A6:2):1,(A2:1,A3:2):0):4,A1:2):1.25,A5:1.75,A7:0.75);",null
8,99,4.69041575982343,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","(((((A2:1,A6:3):0,A4:3):0,A3:2):3,A5:3):1,A1:2,A7:2);",null
8,100,4.69041575982343,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((((A2:1,A6:3):0,A3:2,A4:3):3,A5:3):1,A1:2,A7:2);",null
8,103,4.69041575982343,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","(((((A2:1,A4:3):0,A3:2):0,A6:3):3,A5:3):1,A1:2,A7:2);",null
8,123,4.69041575982343,3,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):1.25,A5:1.75,A7:0.75);","(((((A4:3,A6:2):1,A2:1):0,A3:2):4,A1:2):1.25,A5:1.75,A7:0.75);",null
3,26,4.795831523312719,5,"(((A4:3,A6:2):1,A3:2):4,((A1:1,A5:3):2,A2:2):0,A7:2);","((A1:0.5,A5:3):1.5,(((A4:3,A6:0.5):0,A3:2):2.5,A2:1):4,A7:2);",null
3,27,4.795831523312719,3,"(((A4:3,A6:2):1,A3:2):4,((A1:1,A5:3):2,A2:2):0,A7:2);","((A1:0.5,A5:3):1.5,((A3:2,A4:3,A6:0.5000000001):2.4999999999,A2:1):4,A7:2);",null
3,130,4.795831523312719,4,"(((A4:3,A6:2):1,A3:2):4,((A1:1,A5:3):2,A2:2):0,A7:2);","((A1:0.5,A5:3):1.5,(((A3:2,A6:0.5):0,A4:3):2.5,A2:1):4,A7:2);",null
6,26,4.795831523312719,4,"(((A1:1,A5:3):2,((A4:3,A6:2):1,A3:2):4):0,A2:2,A7:2);","((A1:0.5,A5:3):1.5,(((A4:3,A6:0.5):0,A3:2):2.5,A2:1):4,A7:2);",null
6,27,4.795831523312719,3,"(((A1:1,A5:3):2,((A4:3,A6:2):1,A3:2):4):0,A2:2,A7:2);","((A1:0.5,A5:3):1.5,((A3:2,A4:3,A6:0.5):2.5,A2:1):4,A7:2);",null
6,130,4.795831523312719,4,"(((A1:1,A5:3):2,((A4:3,A6:2):1,A3:2):4):0,A2:2,A7:2);","((A1:0.5,A5:3):1.5,(((A3:2,A6:0.5):0,A4:3):2.5,A2:1):4,A7:2);",null
7,22,4.8476798574163285,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A3:2):0,A4:3):0,A6:3):4,A7:2);",null
7,124,4.8476798574163285,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A4:3):0,A3:2):0,A6:3):4,A7:2);",null
7,125,4.8476798574163285,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,((A2:1,A3:2,A4:3):0,A6:3):4,A7:2);",null
8,116,4.8476798574163285,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A6:3):0,A4:3):0,A3:2):4,A7:2);",null
8,125,4.8476798574163285,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,((A2:1,A3:2,A4:3):0,A6:3):4,A7:2);",null
5,16,4.847679857416329,7,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A6:3):0,A3:2):0,A4:3):4,A7:2);",null
5,18,4.847679857416329,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A3:2):0,A6:3):0,A4:3):4,A7:2);",null
5,20,4.847679857416329,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,(((A3:2,A6:3):0,A2:1):0,A4:3):4,A7:2);",null
5,22,4.847679857416329,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A3:2):0,A4:3):0,A6:3):4,A7:2);",null
5,116,4.847679857416329,7,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A6:3):0,A4:3):0,A3:2):4,A7:2);",null
5,117,4.847679857416329,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,((A2:1,A6:3):0,A3:2,A4:3):4,A7:2);",null
5,120,4.847679857416329,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A4:3):0,A6:3):0,A3:2):4,A7:2);",null
5,124,4.847679857416329,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A4:3):0,A3:2):0,A6:3):4,A7:2);",null
5,125,4.847679857416329,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,((A2:1,A3:2,A4:3):0,A6:3):4,A7:2);",null
5,128,4.847679857416329,4,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","((A1:1.5,A5:3):0.5,((A3:2,A6:3):0,(A2:1,A4:3):0):4,A7:2);",null
7,16,4.847679857416329,9,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A6:3):0,A3:2):0,A4:3):4,A7:2);",null
7,18,4.847679857416329,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A3:2):0,A6:3):0,A4:3):4,A7:2);",null
7,20,4.847679857416329,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,(((A3:2,A6:3):0,A2:1):0,A4:3):4,A7:2);",null
7,116,4.847679857416329,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A6:3):0,A4:3):0,A3:2):4,A7:2);",null
7,117,4.847679857416329,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,((A2:1,A6:3):0,A3:2,A4:3):4,A7:2);",null
7,120,4.847679857416329,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A4:3):0,A6:3):0,A3:2):4,A7:2);",null
7,128,4.847679857416329,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):0,A1:1,A7:2);","((A1:1.5,A5:3):0.5,((A3:2,A6:3):0,(A2:1,A4:3):0):4,A7:2);",null
7,215,4.847679857416329,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):1,A1:0,A7:2);","((((A4:3,A6:0.5):0,A3:2):2.5,(A2:1,A5:3):0):4,A1:2,A7:2);",null
7,216,4.847679857416329,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):1,A1:0,A7:2);","(((A3:2,A4:3,A6:0.5):2.5,(A2:1,A5:3):0):4,A1:2,A7:2);",null
7,217,4.847679857416329,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):1,A1:0,A7:2);","(((((A4:3,A6:0.5):0,A3:2):2.5,A5:3):0,A2:1):4,A1:2,A7:2);",null
7,218,4.847679857416329,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):1,A1:0,A7:2);","((((A3:2,A4:3,A6:0.5000000001):2.4999999999,A5:3):0,A2:1):4,A1:2,A7:2);",null
7,276,4.847679857416329,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):1,A1:0,A7:2);","((((A3:2,A6:0.5000000001):0,A4:3):2.4999999999,(A2:1,A5:3):0):4,A1:2,A7:2);",null
7,277,4.847679857416329,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A5:3):1,A1:0,A7:2);","(((((A3:2,A6:0.4999999998):0,A4:3):2.5000000002,A5:3):0,A2:1):4,A1:2,A7:2);",null
8,16,4.847679857416329,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A6:3):0,A3:2):0,A4:3):4,A7:2);",null
8,18,4.847679857416329,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A3:2):0,A6:3):0,A4:3):4,A7:2);",null
8,20,4.847679857416329,5,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,(((A3:2,A6:3):0,A2:1):0,A4:3):4,A7:2);",null
8,22,4.847679857416329,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A3:2):0,A4:3):0,A6:3):4,A7:2);",null
8,117,4.847679857416329,4,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,((A2:1,A6:3):0,A3:2,A4:3):4,A7:2);",null
8,120,4.847679857416329,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A4:3):0,A6:3):0,A3:2):4,A7:2);",null
8,124,4.847679857416329,6,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,(((A2:1,A4:3):0,A3:2):0,A6:3):4,A7:2);",null
8,128,4.847679857416329,7,"(((((A4:3,A6:2):1,A3:2):4,A2:2):2,A1:1):0,A5:3,A7:2);","((A1:1.5,A5:3):0.5,((A3:2,A6:3):0,(A2:1,A4:3):0):4,A7:2);",null
5,17,4.898979485566356,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A2:1,A6:3):0,A3:2):0,A4:3):4,A1:2):0,A5:3,A7:2);",null
5,19,4.898979485566356,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A2:1,A3:2):0,A6:3):0,A4:3):4,A1:2):0,A5:3,A7:2);",null
5,21,4.898979485566356,5,"((((A4:3,A6:2):1,A3:2):4,A2:2):2,(A1:1,A5:3):0,A7:2);","(((((A3:2,A6:3):0,A2:1):0,A4:3):4,A1:2):0,A5:3,A7:2);",null
